news_analysis_id,title,summary,market,sector,impact_score,sentiment,link,urlToImage,content,author,published_at,source_system,summary_short,business_bites_news_id,alternative_sources,thumbnail_url,rank,slno
1111,"Haryana IPS Officer Suicide Case: Punjab CM Bhagwant Mann Meets Y Puran Kumar's Family, Seeks Governor's Intervention - VIDEO","Haryana IPS officer Puran Kumar's death spotlights caste bias | Case & controversy explained | Latest News India  Hindustan Times'Shocking': Sonia Gandhi writes to wife of dead Haryana IPS; flags bias against social justice  The Times of IndiaHaryana IPS officer death: Family will get justice, says CM Saini  The HinduHaryana IPS officer suicide: Rohtak SP shifted; pressure mounts for action on DGP  The Indian ExpressDalit IPS Officer's Death: Mann Alleges 'Targeted Attack', Saini ",India,Technology,6,neutral,https://www.msn.com/en-in/news/India/haryana-ips-officer-suicide-case-punjab-cm-bhagwant-mann-meets-y-puran-kumars-family-seeks-governors-intervention-video/ar-AA1Oh1S8,,"Haryana IPS officer Puran Kumar's death spotlights caste bias | Case & controversy explained | Latest News India  Hindustan Times'Shocking': Sonia Gandhi writes to wife of dead Haryana IPS; flags bias against social justice  The Times of IndiaHaryana IPS officer death: Family will get justice, says CM Saini  The HinduHaryana IPS officer suicide: Rohtak SP shifted; pressure mounts for action on DGP  The Indian ExpressDalit IPS Officer's Death: Mann Alleges 'Targeted Attack', Saini ",,2025-10-11 16:40:14+00:00,msn.com,,580,,,3,329
949,"“President Trump considers Prime Minister Modi a great personal friend”: Sergio, Gor, US Ambassador to India","'Donald Trump considers Modi as great & personal friend': US ambassador-designate meets PM — Key takeaway  Times of India""Had An Incredible Meeting With PM Modi"": US Envoy Sergio Gor To NDTV  NDTV‘Mr Prime Minister, you are…’: Trump's message to Modi, signed on photo | Tracing their equation amid tariff tiff  Hindustan TimesJaishankar meets U.S. ambassador-designate Sergio Gor  The HinduUS envoy Sergio Gor meets PM Modi, gifts photo of him with Trump at",India,Technology,6,neutral,https://www.msn.com/en-in/politics/government/president-trump-considers-prime-minister-modi-a-great-personal-friend-sergio-gor-us-ambassador-to-india/vi-AA1OhmEL,,"'Donald Trump considers Modi as great & personal friend': US ambassador-designate meets PM — Key takeaway  Times of India""Had An Incredible Meeting With PM Modi"": US Envoy Sergio Gor To NDTV  NDTV‘Mr Prime Minister, you are…’: Trump's message to Modi, signed on photo | Tracing their equation amid tariff tiff  Hindustan TimesJaishankar meets U.S. ambassador-designate Sergio Gor  The HinduUS envoy Sergio Gor meets PM Modi, gifts photo of him with Trump at",,2025-10-11 14:20:00+00:00,msn.com,,526,,,3,330
1117,Supreme Court judge Nagarathna expresses concern over - WeRIndia,Supreme Court judge Nagarathna expresses concern over worsening sex ratios in some States  The HinduMany girls still face practices like genital mutilation: CJI  The Times of IndiaSafety cannot exist where dignity is denied: CJI Gavai on condition of women in India  The New Indian Express‘Protecting girl child must be core priority of e-governance’: CJI BR Gavai says tech must be a tool of liberation  The Indian ExpressNirbhaya Fund helped set up 854 one-stop centres for women across India: WC,India,Technology,6,neutral,https://werindia.com/news/top-news/thehindu/Supreme-Court-judge-Nagarathna-expresses-concern-over-worsening-sex-ratios-in-some-States-85814348,,Supreme Court judge Nagarathna expresses concern over worsening sex ratios in some States  The HinduMany girls still face practices like genital mutilation: CJI  The Times of IndiaSafety cannot exist where dignity is denied: CJI Gavai on condition of women in India  The New Indian Express‘Protecting girl child must be core priority of e-governance’: CJI BR Gavai says tech must be a tool of liberation  The Indian ExpressNirbhaya Fund helped set up 854 one-stop centres for women across India: WC,,2025-10-11 13:35:00+00:00,werindia.com,,582,,,3,331
958,Haryana IPS Officer's Death: CM Saini Vows Justice As Puran Kumar's Family Demands DGP's Removal,"Haryana IPS officer death: Family will get justice, says CM Saini  The HinduThe casteless bureaucrat is a myth  The Indian ExpressHaryana Cop's Body Shifted To Another Hospital Without Asking: MLA Relative  NDTV'No matter how influential...': Haryana CM's first reaction to Dalit IPS officer's death by suicide  Hindustan Times'Shocking': Sonia Gandhi writes to wife of dead Haryana IPS; flags bias against socia",India,Technology,6,neutral,https://www.msn.com/en-us/news/world/haryana-ips-officer-s-death-cm-saini-vows-justice-as-puran-kumar-s-family-demands-dgp-s-removal/vi-AA1Oh8hS,,"Haryana IPS officer death: Family will get justice, says CM Saini  The HinduThe casteless bureaucrat is a myth  The Indian ExpressHaryana Cop's Body Shifted To Another Hospital Without Asking: MLA Relative  NDTV'No matter how influential...': Haryana CM's first reaction to Dalit IPS officer's death by suicide  Hindustan Times'Shocking': Sonia Gandhi writes to wife of dead Haryana IPS; flags bias against socia",,2025-10-11 13:23:00+00:00,msn.com,,529,,,3,332
973,High School Graduation Party Ends in Disaster - YouTube,"Cheers to tears: How party in 'parking lot' ended in tragedy for BTech student; a police brutality in MP  Times of IndiaAssault With Hard Object Caused Death: Autopsy Of Student Beaten Up By Cops  NDTVEngineering student on way home from party ‘beaten to death by policemen’ in Bhopal  The Indian ExpressEngineering student, another man killed in alleged assault by police personnel in Madhya Pradesh  The HinduMadhya Pradesh: Two Bhopal constables booked, suspended for murder of B.Tech studen",India,Technology,6,neutral,https://www.youtube.com/watch?v=E6ZwdHP3-RI,https://www.youtube.com/watch?v=E6ZwdHP3-RI,"Cheers to tears: How party in 'parking lot' ended in tragedy for BTech student; a police brutality in MP  Times of IndiaAssault With Hard Object Caused Death: Autopsy Of Student Beaten Up By Cops  NDTVEngineering student on way home from party ‘beaten to death by policemen’ in Bhopal  The Indian ExpressEngineering student, another man killed in alleged assault by police personnel in Madhya Pradesh  The HinduMadhya Pradesh: Two Bhopal constables booked, suspended for murder of B.Tech studen",,2025-10-11 11:49:00+00:00,youtube.com,,534,,https://www.youtube.com/watch?v=E6ZwdHP3-RI,3,333
952,"Bengal horror: Out for dinner near college, medical student raped by ...","Bengal horror: Out for dinner near college, medical student raped by group of men | What happened in Durgapur | Latest News India  Hindustan TimesOut With Friend, Medical Student Gang-Raped Near Private College In Bengal  NDTVRG Kar victim's father slams Mamata govt over rape of medical student in Bengal's Durgapur: ‘This admin still…'  Hindustan Times'Safe haven for rapists': BJP attacks Mamata govt after another 'gang rape' in West Bengal; TMC urges 'do  Times of IndiaOdisha medical student raped on Bengal hospital premises, slu",India,Healthcare,6,neutral,https://www.msn.com/en-in/news/India/bengal-horror-out-for-dinner-near-college-medical-student-raped-by-group-of-men-what-happened-in-durgapur/ar-AA1OhcHI,,"Bengal horror: Out for dinner near college, medical student raped by group of men | What happened in Durgapur | Latest News India  Hindustan TimesOut With Friend, Medical Student Gang-Raped Near Private College In Bengal  NDTVRG Kar victim's father slams Mamata govt over rape of medical student in Bengal's Durgapur: ‘This admin still…'  Hindustan Times'Safe haven for rapists': BJP attacks Mamata govt after another 'gang rape' in West Bengal; TMC urges 'do  Times of IndiaOdisha medical student raped on Bengal hospital premises, slu",,2025-10-11 11:32:05+00:00,msn.com,,527,,,3,334
967,Bihar BJP denies rift among NDA partners over seat-sharing; allies say talks still underway,"NDA holds crucial Bihar seat-sharing talks, Jitan Ram Manjhi upset with formula  India TodayBihar Assembly election LIVE: BJP, NDA allies hold meeting; seat-sharing formula to be declared tomorrow  The HinduBihar Polls: Jitan Ram Manjhi Reportedly 'Upset' With Seat Sharing Formula | Trouble For NDA?  India TodayBihar Elections 2025: NDA holds key meet; Prashant Kishor gives a Rahgopur challenge to Tejashwi  India TV NewsNDA to seal seat deal t",India,Financial Services,6.3,neutral,https://www.msn.com/en-in/politics/government/bihar-bjp-denies-rift-among-nda-partners-over-seat-sharing-allies-say-talks-still-underway/ar-AA1OgZgX,,"NDA holds crucial Bihar seat-sharing talks, Jitan Ram Manjhi upset with formula  India TodayBihar Assembly election LIVE: BJP, NDA allies hold meeting; seat-sharing formula to be declared tomorrow  The HinduBihar Polls: Jitan Ram Manjhi Reportedly 'Upset' With Seat Sharing Formula | Trouble For NDA?  India TodayBihar Elections 2025: NDA holds key meet; Prashant Kishor gives a Rahgopur challenge to Tejashwi  India TV NewsNDA to seal seat deal t",,2025-10-11 11:17:06+00:00,msn.com,,532,,,3,335
961,Bihar Assembly 2025: Prashant Predicts Tejashwi's Defeat,"Will face same fate as Rahul Gandhi did in Amethi: PK's warning to Tejashwi  India TodayPrashant Kishor kicks off campaign from Tejashwi bastion, keeps debut options open  The Indian ExpressThe Promises And Aspirations Of Prashant Kishor: A Journey Through Bihar  NDTVTejashwi to lose Raghopur just like Rahul defeated in Amethi 6 years ago, claims Prashant Kishor  The HinduBihar Assembly 2025: Prashant Predicts Tejashw",India,Technology,6,neutral,https://www.deccanherald.com/elections/bihar/bihar-assembly-elections-2025-tejashwi-to-lose-raghopur-just-like-rahul-defeated-in-amethi-six-years-ago-claims-prashant-kishor-3760866,https://www.deccanherald.com/elections/bihar/bihar-assembly-elections-2025-tejashwi-to-lose-raghopur-just-like-rahul-defeated-in-amethi-six-years-ago-claims-prashant-kishor-3760866,"Will face same fate as Rahul Gandhi did in Amethi: PK's warning to Tejashwi  India TodayPrashant Kishor kicks off campaign from Tejashwi bastion, keeps debut options open  The Indian ExpressThe Promises And Aspirations Of Prashant Kishor: A Journey Through Bihar  NDTVTejashwi to lose Raghopur just like Rahul defeated in Amethi 6 years ago, claims Prashant Kishor  The HinduBihar Assembly 2025: Prashant Predicts Tejashw",,2025-10-11 09:55:29+00:00,deccanherald.com,,530,,https://www.deccanherald.com/elections/bihar/bihar-assembly-elections-2025-tejashwi-to-lose-raghopur-just-like-rahul-defeated-in-amethi-six-years-ago-claims-prashant-kishor-3760866,3,336
976,Legal education must focus on inclusivity: Chief Justice and Justice Kant,"'Justice Must Travel Beyond Courtrooms To People Living On The Margins': Justice Surya Kant At NALSA...  Live LawPulse of law truly beats in trial courts: Justice Surya Kant  Hindustan TimesSuccess in legal profession not measured by financial gains but by ethical weight: Supreme Court Justice Surya Kant  Bar and BenchTrue progress is ensuring justice, dignity for all: Justice Surya Kant  Press Trust of IndiaAssam CM attends 3rd Convocation of National Law University and Judicial Academy As",India,Technology,6,neutral,https://www.msn.com/en-in/education-and-learning/higher-education/legal-education-must-focus-on-inclusivity-chief-justice-and-justice-kant/ar-AA1MSkdo,,"'Justice Must Travel Beyond Courtrooms To People Living On The Margins': Justice Surya Kant At NALSA...  Live LawPulse of law truly beats in trial courts: Justice Surya Kant  Hindustan TimesSuccess in legal profession not measured by financial gains but by ethical weight: Supreme Court Justice Surya Kant  Bar and BenchTrue progress is ensuring justice, dignity for all: Justice Surya Kant  Press Trust of IndiaAssam CM attends 3rd Convocation of National Law University and Judicial Academy As",,2025-10-11 09:15:11+00:00,msn.com,,535,,,3,337
970,"Cough syrup deaths: Coldrif, Respifresh TR and ReLife — all about the medicines declared toxic by India",Cough syrup deaths: Probe against Coldrif manufacturer exposed lapses by Tamil Nadu Food and Drug Administration  Deccan HeraldCough syrup row: Another sample from same batch of Coldrif fails testing; lab finds elevated levels of 't  Times of India‘BJP takes votes with Hindu-Muslim issues… MP govt celebrated festivals as children died’: Congress on cough syrup deaths  The Indian ExpressIndia needs an FDA-style drug regulator — Now  India TodayThe high cost of compromise: Why patient safety must c,India,Technology,6,neutral,https://www.msn.com/en-in/health/health-news/cough-syrup-deaths-coldrif-respifresh-tr-and-relife-all-about-the-medicines-declared-toxic-by-india/ar-AA1O8zpX,,Cough syrup deaths: Probe against Coldrif manufacturer exposed lapses by Tamil Nadu Food and Drug Administration  Deccan HeraldCough syrup row: Another sample from same batch of Coldrif fails testing; lab finds elevated levels of 't  Times of India‘BJP takes votes with Hindu-Muslim issues… MP govt celebrated festivals as children died’: Congress on cough syrup deaths  The Indian ExpressIndia needs an FDA-style drug regulator — Now  India TodayThe high cost of compromise: Why patient safety must c,,2025-10-11 08:33:33+00:00,msn.com,,533,,,3,338
